Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
1.77166E-2	1.215657E-3	-1.180581E-1	8.416063E-4	2.796026E-2
1.77325E-2	1.213776E-3	-1.184753E-1	8.420532E-4	2.825087E-2
1.77484E-2	1.211889E-3	-1.188918E-1	8.425047E-4	2.854164E-2
1.77643E-2	1.209995E-3	-1.193076E-1	8.429608E-4	2.883256E-2
1.77802E-2	1.208095E-3	-1.197228E-1	8.434215E-4	2.912364E-2
1.77961E-2	1.206188E-3	-1.201373E-1	8.438869E-4	2.941488E-2
1.7812E-2	1.204275E-3	-1.205512E-1	8.443569E-4	2.970628E-2
1.78279E-2	1.202355E-3	-1.209644E-1	8.448316E-4	2.999785E-2
1.78438E-2	1.200428E-3	-1.213769E-1	8.453109E-4	3.028958E-2
1.78597E-2	1.198495E-3	-1.217888E-1	8.457948E-4	3.058147E-2
1.78756E-2	1.196555E-3	-1.222E-1	8.462833E-4	3.087354E-2
1.78915E-2	1.194609E-3	-1.226105E-1	8.467766E-4	3.116577E-2
1.79074E-2	1.192656E-3	-1.230204E-1	8.472744E-4	3.145818E-2
1.79233E-2	1.190697E-3	-1.234296E-1	8.477769E-4	3.175075E-2
1.79392E-2	1.188731E-3	-1.238381E-1	8.482841E-4	3.20435E-2
1.79551E-2	1.186759E-3	-1.24246E-1	8.487959E-4	3.233643E-2
1.7971E-2	1.18478E-3	-1.246531E-1	8.493124E-4	3.262954E-2
1.79869E-2	1.182795E-3	-1.250596E-1	8.498335E-4	3.292282E-2
1.80028E-2	1.180803E-3	-1.254654E-1	8.503593E-4	3.321629E-2
1.80187E-2	1.178805E-3	-1.258705E-1	8.508898E-4	3.350993E-2
1.80346E-2	1.176801E-3	-1.262749E-1	8.51425E-4	3.380376E-2
1.80505E-2	1.17479E-3	-1.266787E-1	8.519648E-4	3.409778E-2
1.80664E-2	1.172772E-3	-1.270817E-1	8.525093E-4	3.439198E-2
1.80823E-2	1.170748E-3	-1.27484E-1	8.530584E-4	3.468638E-2
1.80982E-2	1.168718E-3	-1.278857E-1	8.536123E-4	3.498096E-2
1.81141E-2	1.166682E-3	-1.282866E-1	8.541708E-4	3.527574E-2
1.813E-2	1.164639E-3	-1.286868E-1	8.547341E-4	3.55707E-2
1.814E-2	1.163352E-3	-1.286863E-1	8.550898E-4	3.557129E-2
1.815E-2	1.162065E-3	-1.286857E-1	8.554455E-4	3.557187E-2
1.816E-2	1.160778E-3	-1.286851E-1	8.558012E-4	3.557245E-2
1.817E-2	1.159491E-3	-1.286845E-1	8.561569E-4	3.557303E-2
1.818E-2	1.158204E-3	-1.28684E-1	8.565127E-4	3.557361E-2
1.819E-2	1.156918E-3	-1.286834E-1	8.568684E-4	3.557419E-2
1.82E-2	1.155631E-3	-1.286828E-1	8.572242E-4	3.557478E-2
1.821E-2	1.154344E-3	-1.286822E-1	8.575799E-4	3.557536E-2
1.822E-2	1.153057E-3	-1.286817E-1	8.579357E-4	3.557594E-2
1.823E-2	1.15177E-3	-1.286811E-1	8.582914E-4	3.557652E-2
1.824E-2	1.150483E-3	-1.286805E-1	8.586472E-4	3.557711E-2
1.825E-2	1.149197E-3	-1.286799E-1	8.59003E-4	3.557769E-2
1.826E-2	1.14791E-3	-1.286794E-1	8.593588E-4	3.557827E-2
1.827E-2	1.146623E-3	-1.286788E-1	8.597145E-4	3.557886E-2
1.828E-2	1.145336E-3	-1.286782E-1	8.600703E-4	3.557944E-2
1.829E-2	1.14405E-3	-1.286776E-1	8.604261E-4	3.558003E-2
1.83E-2	1.142763E-3	-1.286771E-1	8.607819E-4	3.558061E-2
1.831E-2	1.141476E-3	-1.286765E-1	8.611377E-4	3.55812E-2
1.832E-2	1.140189E-3	-1.286759E-1	8.614936E-4	3.558178E-2
1.833E-2	1.138902E-3	-1.286753E-1	8.618494E-4	3.558237E-2
1.834E-2	1.137616E-3	-1.286748E-1	8.622052E-4	3.558295E-2
1.835E-2	1.136329E-3	-1.286742E-1	8.62561E-4	3.558354E-2
1.836E-2	1.135042E-3	-1.286736E-1	8.629169E-4	3.558413E-2
1.837E-2	1.133755E-3	-1.28673E-1	8.632727E-4	3.558471E-2
1.838E-2	1.132469E-3	-1.286724E-1	8.636286E-4	3.55853E-2
1.839E-2	1.131182E-3	-1.286719E-1	8.639844E-4	3.558589E-2
1.84E-2	1.129895E-3	-1.286713E-1	8.643403E-4	3.558647E-2
1.841E-2	1.128609E-3	-1.286707E-1	8.646962E-4	3.558706E-2
1.842E-2	1.127322E-3	-1.286701E-1	8.65052E-4	3.558765E-2
1.843E-2	1.126035E-3	-1.286695E-1	8.654079E-4	3.558824E-2
1.844E-2	1.124749E-3	-1.28669E-1	8.657638E-4	3.558882E-2
1.845E-2	1.123462E-3	-1.286684E-1	8.661197E-4	3.558941E-2
1.846E-2	1.122175E-3	-1.286678E-1	8.664756E-4	3.559E-2
1.847E-2	1.120888E-3	-1.286672E-1	8.668315E-4	3.559059E-2
1.848E-2	1.119602E-3	-1.286666E-1	8.671874E-4	3.559118E-2
1.849E-2	1.118315E-3	-1.28666E-1	8.675433E-4	3.559177E-2
1.85E-2	1.117028E-3	-1.286655E-1	8.678992E-4	3.559236E-2
1.851E-2	1.115742E-3	-1.286649E-1	8.682552E-4	3.559295E-2
1.852E-2	1.114455E-3	-1.286643E-1	8.686111E-4	3.559354E-2
1.853E-2	1.113169E-3	-1.286637E-1	8.68967E-4	3.559413E-2
1.854E-2	1.111882E-3	-1.286631E-1	8.69323E-4	3.559472E-2
1.855E-2	1.110595E-3	-1.286626E-1	8.696789E-4	3.559531E-2
1.856E-2	1.109309E-3	-1.28662E-1	8.700349E-4	3.55959E-2
1.857E-2	1.108022E-3	-1.286614E-1	8.703908E-4	3.559649E-2
1.858E-2	1.106735E-3	-1.286608E-1	8.707468E-4	3.559709E-2
1.859E-2	1.105449E-3	-1.286602E-1	8.711028E-4	3.559768E-2
1.86E-2	1.104162E-3	-1.286596E-1	8.714588E-4	3.559827E-2
1.861E-2	1.102876E-3	-1.28659E-1	8.718147E-4	3.559886E-2
1.862E-2	1.101589E-3	-1.286585E-1	8.721707E-4	3.559946E-2
1.863E-2	1.100302E-3	-1.286579E-1	8.725267E-4	3.560005E-2
1.864E-2	1.099016E-3	-1.286573E-1	8.728827E-4	3.560064E-2
1.865E-2	1.097729E-3	-1.286567E-1	8.732387E-4	3.560124E-2
1.866E-2	1.096443E-3	-1.286561E-1	8.735948E-4	3.560183E-2
1.867E-2	1.095156E-3	-1.286555E-1	8.739508E-4	3.560242E-2
1.868E-2	1.09387E-3	-1.286549E-1	8.743068E-4	3.560302E-2
1.869E-2	1.092583E-3	-1.286543E-1	8.746628E-4	3.560361E-2
1.87E-2	1.091297E-3	-1.286538E-1	8.750189E-4	3.560421E-2
1.871E-2	1.09001E-3	-1.286532E-1	8.753749E-4	3.56048E-2
1.872E-2	1.088723E-3	-1.286526E-1	8.75731E-4	3.56054E-2
1.873E-2	1.087437E-3	-1.28652E-1	8.76087E-4	3.560599E-2
1.874E-2	1.08615E-3	-1.286514E-1	8.764431E-4	3.560659E-2
1.875E-2	1.084864E-3	-1.286508E-1	8.767992E-4	3.560719E-2
1.876E-2	1.083577E-3	-1.286502E-1	8.771552E-4	3.560778E-2
1.877E-2	1.082291E-3	-1.286496E-1	8.775113E-4	3.560838E-2
1.878E-2	1.081004E-3	-1.28649E-1	8.778674E-4	3.560898E-2
1.879E-2	1.079718E-3	-1.286484E-1	8.782235E-4	3.560957E-2
1.88E-2	1.078431E-3	-1.286479E-1	8.785796E-4	3.561017E-2
1.881E-2	1.077145E-3	-1.286473E-1	8.789357E-4	3.561077E-2
1.882E-2	1.075859E-3	-1.286467E-1	8.792918E-4	3.561137E-2
1.883E-2	1.074572E-3	-1.286461E-1	8.796479E-4	3.561196E-2
1.884E-2	1.073286E-3	-1.286455E-1	8.800041E-4	3.561256E-2
1.885E-2	1.071999E-3	-1.286449E-1	8.803602E-4	3.561316E-2
1.886E-2	1.070713E-3	-1.286443E-1	8.807163E-4	3.561376E-2
1.887E-2	1.069426E-3	-1.286437E-1	8.810725E-4	3.561436E-2
1.888E-2	1.06814E-3	-1.286431E-1	8.814286E-4	3.561496E-2
1.889E-2	1.066853E-3	-1.286425E-1	8.817848E-4	3.561556E-2
1.89E-2	1.065567E-3	-1.286419E-1	8.821409E-4	3.561616E-2
1.891E-2	1.064281E-3	-1.286413E-1	8.824971E-4	3.561676E-2
1.892E-2	1.062994E-3	-1.286407E-1	8.828532E-4	3.561736E-2
1.893E-2	1.061708E-3	-1.286401E-1	8.832094E-4	3.561796E-2
1.894E-2	1.060421E-3	-1.286395E-1	8.835656E-4	3.561856E-2
1.895E-2	1.059135E-3	-1.286389E-1	8.839218E-4	3.561916E-2
1.896E-2	1.057849E-3	-1.286384E-1	8.84278E-4	3.561977E-2
1.897E-2	1.056562E-3	-1.286378E-1	8.846342E-4	3.562037E-2
1.898E-2	1.055276E-3	-1.286372E-1	8.849904E-4	3.562097E-2
1.899E-2	1.053989E-3	-1.286366E-1	8.853466E-4	3.562157E-2
1.9E-2	1.052703E-3	-1.28636E-1	8.857028E-4	3.562217E-2
1.901E-2	1.051417E-3	-1.286354E-1	8.860591E-4	3.562278E-2
1.902E-2	1.05013E-3	-1.286348E-1	8.864153E-4	3.562338E-2
1.903E-2	1.048844E-3	-1.286342E-1	8.867715E-4	3.562398E-2
1.904E-2	1.047558E-3	-1.286336E-1	8.871278E-4	3.562459E-2
1.905E-2	1.046271E-3	-1.28633E-1	8.87484E-4	3.562519E-2
1.906E-2	1.044985E-3	-1.286324E-1	8.878403E-4	3.56258E-2
1.907E-2	1.043699E-3	-1.286318E-1	8.881965E-4	3.56264E-2
1.908E-2	1.042412E-3	-1.286312E-1	8.885528E-4	3.562701E-2
1.909E-2	1.041126E-3	-1.286306E-1	8.889091E-4	3.562761E-2
1.91E-2	1.03984E-3	-1.2863E-1	8.892653E-4	3.562822E-2
1.911E-2	1.038553E-3	-1.286294E-1	8.896216E-4	3.562882E-2
1.912E-2	1.037267E-3	-1.286288E-1	8.899779E-4	3.562943E-2
1.913E-2	1.035981E-3	-1.286282E-1	8.903342E-4	3.563003E-2
1.91459E-2	1.033942E-3	-1.278475E-1	8.908954E-4	3.496006E-2
1.91618E-2	1.031915E-3	-1.270684E-1	8.91446E-4	3.428966E-2
1.91777E-2	1.029901E-3	-1.262908E-1	8.919858E-4	3.361886E-2
1.91936E-2	1.027899E-3	-1.255148E-1	8.92515E-4	3.294765E-2
1.92095E-2	1.02591E-3	-1.247402E-1	8.930336E-4	3.227605E-2
1.92254E-2	1.023933E-3	-1.239671E-1	8.935414E-4	3.160407E-2
1.92413E-2	1.021968E-3	-1.231955E-1	8.940386E-4	3.09317E-2
1.92572E-2	1.020015E-3	-1.224254E-1	8.94525E-4	3.025897E-2
1.92731E-2	1.018074E-3	-1.216567E-1	8.950008E-4	2.958587E-2
1.9289E-2	1.016146E-3	-1.208895E-1	8.954659E-4	2.891243E-2
1.93049E-2	1.01423E-3	-1.201238E-1	8.959202E-4	2.823863E-2
1.93208E-2	1.012326E-3	-1.193595E-1	8.963638E-4	2.75645E-2
1.93367E-2	1.010435E-3	-1.185966E-1	8.967968E-4	2.689004E-2
1.93526E-2	1.008555E-3	-1.178351E-1	8.972189E-4	2.621525E-2
1.93685E-2	1.006687E-3	-1.170751E-1	8.976304E-4	2.554016E-2
1.93844E-2	1.004832E-3	-1.163164E-1	8.980311E-4	2.486475E-2
1.94003E-2	1.002989E-3	-1.155592E-1	8.984211E-4	2.418906E-2
1.94162E-2	1.001157E-3	-1.148033E-1	8.988003E-4	2.351307E-2
1.94321E-2	9.993378E-4	-1.140488E-1	8.991688E-4	2.28368E-2
1.9448E-2	9.975304E-4	-1.132956E-1	8.995265E-4	2.216026E-2
1.94639E-2	9.95735E-4	-1.125439E-1	8.998735E-4	2.148345E-2
1.94798E-2	9.939515E-4	-1.117934E-1	9.002097E-4	2.080639E-2
1.94957E-2	9.921799E-4	-1.110443E-1	9.005352E-4	2.012908E-2
1.95116E-2	9.904203E-4	-1.102966E-1	9.008498E-4	1.945152E-2
1.95275E-2	9.886725E-4	-1.095501E-1	9.011537E-4	1.877374E-2
1.95434E-2	9.869366E-4	-1.08805E-1	9.014468E-4	1.809573E-2
1.95593E-2	9.852125E-4	-1.080612E-1	9.017292E-4	1.741751E-2
1.95752E-2	9.835002E-4	-1.073186E-1	9.020007E-4	1.673907E-2
1.95911E-2	9.817997E-4	-1.065774E-1	9.022615E-4	1.606044E-2
1.9607E-2	9.80111E-4	-1.058374E-1	9.025114E-4	1.538162E-2
1.96229E-2	9.784341E-4	-1.050987E-1	9.027506E-4	1.470261E-2
1.96388E-2	9.767689E-4	-1.043612E-1	9.02979E-4	1.402343E-2
1.96547E-2	9.751154E-4	-1.03625E-1	9.031965E-4	1.334408E-2
1.96706E-2	9.734736E-4	-1.028901E-1	9.034033E-4	1.266457E-2
1.96865E-2	9.718435E-4	-1.021563E-1	9.035993E-4	1.198491E-2
1.97024E-2	9.70225E-4	-1.014238E-1	9.037844E-4	1.130511E-2
1.97183E-2	9.686182E-4	-1.006925E-1	9.039588E-4	1.062517E-2
1.97342E-2	9.67023E-4	-9.996244E-2	9.041223E-4	9.945104E-3
1.97501E-2	9.654394E-4	-9.923354E-2	9.04275E-4	9.264922E-3
1.9766E-2	9.638674E-4	-9.850584E-2	9.044169E-4	8.584629E-3
1.97819E-2	9.623069E-4	-9.777931E-2	9.04548E-4	7.904234E-3
1.97978E-2	9.60758E-4	-9.705396E-2	9.046683E-4	7.223745E-3
1.98137E-2	9.592206E-4	-9.632977E-2	9.047777E-4	6.543171E-3
1.98296E-2	9.576947E-4	-9.560673E-2	9.048764E-4	5.862519E-3
1.98455E-2	9.561803E-4	-9.488483E-2	9.049642E-4	5.181797E-3
1.98614E-2	9.546773E-4	-9.416407E-2	9.050411E-4	4.501014E-3
1.98773E-2	9.531859E-4	-9.344444E-2	9.051073E-4	3.820178E-3
1.98932E-2	9.517058E-4	-9.272592E-2	9.051626E-4	3.139297E-3
1.99091E-2	9.502372E-4	-9.200852E-2	9.052071E-4	2.458379E-3
1.9925E-2	9.487799E-4	-9.129221E-2	9.052408E-4	1.777432E-3
1.99409E-2	9.473341E-4	-9.0577E-2	9.052636E-4	1.096465E-3
1.99568E-2	9.458996E-4	-8.986288E-2	9.052757E-4	4.154849E-4
1.99727E-2	9.444764E-4	-8.914982E-2	9.052768E-4	-2.654989E-4
1.99886E-2	9.430646E-4	-8.843784E-2	9.052672E-4	-9.464789E-4
2.00045E-2	9.416641E-4	-8.772691E-2	9.052468E-4	-1.627447E-3
2.00204E-2	9.402749E-4	-8.701704E-2	9.052155E-4	-2.308394E-3
2.00363E-2	9.38897E-4	-8.63082E-2	9.051733E-4	-2.989314E-3
2.00522E-2	9.375303E-4	-8.56004E-2	9.051204E-4	-3.670196E-3
2.00681E-2	9.361749E-4	-8.489363E-2	9.050566E-4	-4.351034E-3
2.0084E-2	9.348307E-4	-8.418787E-2	9.04982E-4	-5.031819E-3
2.00999E-2	9.334977E-4	-8.348311E-2	9.048966E-4	-5.712543E-3
2.01158E-2	9.321759E-4	-8.277936E-2	9.048004E-4	-6.393198E-3
2.01317E-2	9.308653E-4	-8.207659E-2	9.046933E-4	-7.073775E-3
2.01476E-2	9.295658E-4	-8.137481E-2	9.045754E-4	-7.754267E-3
2.01635E-2	9.282776E-4	-8.067401E-2	9.044467E-4	-8.434665E-3
2.01794E-2	9.270004E-4	-7.997416E-2	9.043072E-4	-9.114962E-3
2.01953E-2	9.257344E-4	-7.927528E-2	9.041569E-4	-9.795148E-3
2.02112E-2	9.244795E-4	-7.857734E-2	9.039957E-4	-1.047522E-2
2.02271E-2	9.232356E-4	-7.788035E-2	9.038238E-4	-1.115516E-2
2.0243E-2	9.220029E-4	-7.718429E-2	9.03641E-4	-1.183497E-2
2.02589E-2	9.207811E-4	-7.648915E-2	9.034474E-4	-1.251463E-2
2.02748E-2	9.195705E-4	-7.579492E-2	9.03243E-4	-1.319415E-2
2.02907E-2	9.183709E-4	-7.51016E-2	9.030278E-4	-1.38735E-2
2.03066E-2	9.171823E-4	-7.440919E-2	9.028019E-4	-1.455269E-2
2.03225E-2	9.160046E-4	-7.371766E-2	9.025651E-4	-1.52317E-2
2.03384E-2	9.14838E-4	-7.302701E-2	9.023175E-4	-1.591053E-2
2.03543E-2	9.136824E-4	-7.233724E-2	9.020591E-4	-1.658917E-2
2.03702E-2	9.125377E-4	-7.164833E-2	9.0179E-4	-1.726761E-2
2.03861E-2	9.11404E-4	-7.096028E-2	9.0151E-4	-1.794584E-2
2.0402E-2	9.102812E-4	-7.027308E-2	9.012193E-4	-1.862386E-2
2.04179E-2	9.091693E-4	-6.958672E-2	9.009178E-4	-1.930165E-2
2.04338E-2	9.080683E-4	-6.89012E-2	9.006055E-4	-1.997921E-2
2.04497E-2	9.069782E-4	-6.82165E-2	9.002824E-4	-2.065653E-2
2.04656E-2	9.05899E-4	-6.753261E-2	8.999486E-4	-2.133361E-2
2.04815E-2	9.048307E-4	-6.684953E-2	8.99604E-4	-2.201042E-2
2.04974E-2	9.037732E-4	-6.616726E-2	8.992487E-4	-2.268697E-2
2.05133E-2	9.027265E-4	-6.548577E-2	8.988826E-4	-2.336325E-2
2.05292E-2	9.016907E-4	-6.480507E-2	8.985057E-4	-2.403925E-2
2.05451E-2	9.006657E-4	-6.412514E-2	8.981181E-4	-2.471496E-2
2.0561E-2	8.996516E-4	-6.344598E-2	8.977198E-4	-2.539037E-2
2.05769E-2	8.986482E-4	-6.276758E-2	8.973107E-4	-2.606548E-2
2.05928E-2	8.976555E-4	-6.208993E-2	8.968909E-4	-2.674027E-2
2.06087E-2	8.966737E-4	-6.141302E-2	8.964604E-4	-2.741474E-2
2.06246E-2	8.957026E-4	-6.073685E-2	8.960191E-4	-2.808889E-2
2.06405E-2	8.947423E-4	-6.00614E-2	8.955672E-4	-2.876269E-2
2.06564E-2	8.937926E-4	-5.938668E-2	8.951045E-4	-2.943616E-2
2.06723E-2	8.928538E-4	-5.871266E-2	8.946311E-4	-3.010926E-2
2.06882E-2	8.919256E-4	-5.803935E-2	8.94147E-4	-3.078201E-2
2.07041E-2	8.910081E-4	-5.736673E-2	8.936522E-4	-3.145439E-2
2.072E-2	8.901013E-4	-5.669479E-2	8.931468E-4	-3.212639E-2
2.073E-2	8.895344E-4	-5.669414E-2	8.928255E-4	-3.212573E-2
2.074E-2	8.889674E-4	-5.669348E-2	8.925042E-4	-3.212508E-2
2.075E-2	8.884005E-4	-5.669283E-2	8.92183E-4	-3.212442E-2
2.076E-2	8.878336E-4	-5.669217E-2	8.918618E-4	-3.212377E-2
2.077E-2	8.872667E-4	-5.669152E-2	8.915405E-4	-3.212311E-2
2.078E-2	8.866997E-4	-5.669086E-2	8.912193E-4	-3.212246E-2
2.079E-2	8.861328E-4	-5.669021E-2	8.908981E-4	-3.21218E-2
2.08E-2	8.855659E-4	-5.668955E-2	8.905769E-4	-3.212114E-2
2.081E-2	8.84999E-4	-5.668889E-2	8.902556E-4	-3.212049E-2
2.082E-2	8.844322E-4	-5.668824E-2	8.899344E-4	-3.211983E-2
2.083E-2	8.838653E-4	-5.668758E-2	8.896132E-4	-3.211917E-2
2.084E-2	8.832984E-4	-5.668692E-2	8.892921E-4	-3.211851E-2
2.085E-2	8.827315E-4	-5.668626E-2	8.889709E-4	-3.211786E-2
2.086E-2	8.821647E-4	-5.66856E-2	8.886497E-4	-3.21172E-2
2.087E-2	8.815978E-4	-5.668494E-2	8.883285E-4	-3.211654E-2
2.088E-2	8.81031E-4	-5.668428E-2	8.880074E-4	-3.211588E-2
2.089E-2	8.804641E-4	-5.668362E-2	8.876862E-4	-3.211522E-2
2.09E-2	8.798973E-4	-5.668296E-2	8.873651E-4	-3.211456E-2
2.091E-2	8.793305E-4	-5.66823E-2	8.870439E-4	-3.21139E-2
2.092E-2	8.787637E-4	-5.668164E-2	8.867228E-4	-3.211324E-2
2.093E-2	8.781969E-4	-5.668098E-2	8.864017E-4	-3.211258E-2
2.094E-2	8.7763E-4	-5.668032E-2	8.860805E-4	-3.211192E-2
2.095E-2	8.770632E-4	-5.667966E-2	8.857594E-4	-3.211126E-2
2.096E-2	8.764965E-4	-5.6679E-2	8.854383E-4	-3.21106E-2
2.097E-2	8.759297E-4	-5.667833E-2	8.851172E-4	-3.210993E-2
2.098E-2	8.753629E-4	-5.667767E-2	8.847961E-4	-3.210927E-2
2.099E-2	8.747961E-4	-5.667701E-2	8.84475E-4	-3.210861E-2
2.1E-2	8.742293E-4	-5.667634E-2	8.841539E-4	-3.210794E-2
2.101E-2	8.736626E-4	-5.667568E-2	8.838329E-4	-3.210728E-2
2.102E-2	8.730958E-4	-5.667502E-2	8.835118E-4	-3.210662E-2
2.103E-2	8.725291E-4	-5.667435E-2	8.831907E-4	-3.210595E-2
2.104E-2	8.719623E-4	-5.667369E-2	8.828697E-4	-3.210529E-2
2.105E-2	8.713956E-4	-5.667302E-2	8.825486E-4	-3.210462E-2
2.106E-2	8.708289E-4	-5.667235E-2	8.822276E-4	-3.210396E-2
2.107E-2	8.702622E-4	-5.667169E-2	8.819065E-4	-3.210329E-2
2.108E-2	8.696955E-4	-5.667102E-2	8.815855E-4	-3.210263E-2
2.109E-2	8.691287E-4	-5.667036E-2	8.812645E-4	-3.210196E-2
2.11E-2	8.68562E-4	-5.666969E-2	8.809435E-4	-3.210129E-2
2.111E-2	8.679954E-4	-5.666902E-2	8.806225E-4	-3.210063E-2
2.112E-2	8.674287E-4	-5.666835E-2	8.803015E-4	-3.209996E-2
2.113E-2	8.66862E-4	-5.666768E-2	8.799805E-4	-3.209929E-2
2.114E-2	8.662953E-4	-5.666702E-2	8.796595E-4	-3.209862E-2
2.115E-2	8.657286E-4	-5.666635E-2	8.793385E-4	-3.209796E-2
2.116E-2	8.65162E-4	-5.666568E-2	8.790175E-4	-3.209729E-2
2.117E-2	8.645953E-4	-5.666501E-2	8.786966E-4	-3.209662E-2
2.118E-2	8.640287E-4	-5.666434E-2	8.783756E-4	-3.209595E-2
2.119E-2	8.63462E-4	-5.666367E-2	8.780546E-4	-3.209528E-2
2.12E-2	8.628954E-4	-5.6663E-2	8.777337E-4	-3.209461E-2
2.121E-2	8.623288E-4	-5.666233E-2	8.774127E-4	-3.209394E-2
2.122E-2	8.617622E-4	-5.666165E-2	8.770918E-4	-3.209327E-2
2.123E-2	8.611956E-4	-5.666098E-2	8.767709E-4	-3.20926E-2
2.124E-2	8.606289E-4	-5.666031E-2	8.7645E-4	-3.209192E-2
2.125E-2	8.600623E-4	-5.665964E-2	8.76129E-4	-3.209125E-2
2.126E-2	8.594958E-4	-5.665896E-2	8.758081E-4	-3.209058E-2
2.127E-2	8.589292E-4	-5.665829E-2	8.754872E-4	-3.208991E-2
2.128E-2	8.583626E-4	-5.665762E-2	8.751663E-4	-3.208923E-2
2.129E-2	8.57796E-4	-5.665694E-2	8.748454E-4	-3.208856E-2
2.13E-2	8.572294E-4	-5.665627E-2	8.745246E-4	-3.208789E-2
2.131E-2	8.566629E-4	-5.665559E-2	8.742037E-4	-3.208721E-2
2.132E-2	8.560963E-4	-5.665492E-2	8.738828E-4	-3.208654E-2
2.133E-2	8.555298E-4	-5.665424E-2	8.73562E-4	-3.208587E-2
2.134E-2	8.549633E-4	-5.665357E-2	8.732411E-4	-3.208519E-2
2.135E-2	8.543967E-4	-5.665289E-2	8.729202E-4	-3.208451E-2
2.136E-2	8.538302E-4	-5.665221E-2	8.725994E-4	-3.208384E-2
2.137E-2	8.532637E-4	-5.665154E-2	8.722786E-4	-3.208316E-2
2.138E-2	8.526972E-4	-5.665086E-2	8.719577E-4	-3.208249E-2
2.139E-2	8.521307E-4	-5.665018E-2	8.716369E-4	-3.208181E-2
2.14E-2	8.515642E-4	-5.66495E-2	8.713161E-4	-3.208113E-2
2.141E-2	8.509977E-4	-5.664883E-2	8.709953E-4	-3.208045E-2
2.142E-2	8.504312E-4	-5.664815E-2	8.706745E-4	-3.207978E-2
2.143E-2	8.498647E-4	-5.664747E-2	8.703537E-4	-3.20791E-2
2.144E-2	8.492982E-4	-5.664679E-2	8.700329E-4	-3.207842E-2
2.145E-2	8.487318E-4	-5.664611E-2	8.697121E-4	-3.207774E-2
2.146E-2	8.481653E-4	-5.664543E-2	8.693914E-4	-3.207706E-2
2.147E-2	8.475989E-4	-5.664475E-2	8.690706E-4	-3.207638E-2
2.148E-2	8.470324E-4	-5.664407E-2	8.687498E-4	-3.20757E-2
2.149E-2	8.46466E-4	-5.664338E-2	8.684291E-4	-3.207502E-2
2.15E-2	8.458996E-4	-5.66427E-2	8.681083E-4	-3.207434E-2
2.151E-2	8.453331E-4	-5.664202E-2	8.677876E-4	-3.207366E-2
2.152E-2	8.447667E-4	-5.664134E-2	8.674669E-4	-3.207298E-2
2.153E-2	8.442003E-4	-5.664065E-2	8.671461E-4	-3.20723E-2
2.154E-2	8.436339E-4	-5.663997E-2	8.668254E-4	-3.207161E-2
2.155E-2	8.430675E-4	-5.663929E-2	8.665047E-4	-3.207093E-2
2.156E-2	8.425011E-4	-5.66386E-2	8.66184E-4	-3.207025E-2
2.157E-2	8.419347E-4	-5.663792E-2	8.658633E-4	-3.206957E-2
2.158E-2	8.413684E-4	-5.663723E-2	8.655426E-4	-3.206888E-2
2.159E-2	8.40802E-4	-5.663655E-2	8.652219E-4	-3.20682E-2
2.16E-2	8.402356E-4	-5.663586E-2	8.649012E-4	-3.206751E-2
2.161E-2	8.396693E-4	-5.663518E-2	8.645806E-4	-3.206683E-2
2.162E-2	8.391029E-4	-5.663449E-2	8.642599E-4	-3.206614E-2
2.163E-2	8.385366E-4	-5.66338E-2	8.639392E-4	-3.206546E-2
2.164E-2	8.379702E-4	-5.663312E-2	8.636186E-4	-3.206477E-2
2.165E-2	8.374039E-4	-5.663243E-2	8.63298E-4	-3.206409E-2
2.166E-2	8.368376E-4	-5.663174E-2	8.629773E-4	-3.20634E-2
2.167E-2	8.362713E-4	-5.663105E-2	8.626567E-4	-3.206271E-2
2.168E-2	8.35705E-4	-5.663036E-2	8.623361E-4	-3.206203E-2
2.169E-2	8.351387E-4	-5.662968E-2	8.620154E-4	-3.206134E-2
2.17E-2	8.345724E-4	-5.662899E-2	8.616948E-4	-3.206065E-2
2.171E-2	8.340061E-4	-5.66283E-2	8.613742E-4	-3.205996E-2
2.172E-2	8.334398E-4	-5.662761E-2	8.610536E-4	-3.205927E-2
2.17359E-2	8.325401E-4	-5.654989E-2	8.605433E-4	-3.213736E-2
2.17518E-2	8.316415E-4	-5.647225E-2	8.600317E-4	-3.221539E-2
2.17677E-2	8.307442E-4	-5.639469E-2	8.595188E-4	-3.229338E-2
2.17836E-2	8.298482E-4	-5.631722E-2	8.590047E-4	-3.237132E-2
2.17995E-2	8.289533E-4	-5.623982E-2	8.584894E-4	-3.244921E-2
2.18154E-2	8.280597E-4	-5.616251E-2	8.579729E-4	-3.252705E-2
2.18313E-2	8.271674E-4	-5.608528E-2	8.574551E-4	-3.260485E-2
2.18472E-2	8.262762E-4	-5.600813E-2	8.56936E-4	-3.268259E-2
2.18631E-2	8.253863E-4	-5.593106E-2	8.564157E-4	-3.276029E-2
2.1879E-2	8.244976E-4	-5.585408E-2	8.558942E-4	-3.283794E-2
2.18949E-2	8.236102E-4	-5.577717E-2	8.553715E-4	-3.291553E-2
2.19108E-2	8.227239E-4	-5.570034E-2	8.548475E-4	-3.299308E-2
2.19267E-2	8.218389E-4	-5.562359E-2	8.543223E-4	-3.307058E-2
