Current (A)= 1.0E-5
Energy (V)= 8000.0
Mass (u)= 40.0
Emittance (m-rad)= 9.45E-7

    Z      	  a (m)    	   a'    	  b (m) 	   b'
2.17359E-2	1.432049E-4	1.303784E-2	1.290147E-4	-1.358274E-2
2.17518E-2	1.4341E-4	1.276688E-2	1.288008E-4	-1.331535E-2
2.17677E-2	1.436109E-4	1.249549E-2	1.285912E-4	-1.304834E-2
2.17836E-2	1.438074E-4	1.222369E-2	1.283859E-4	-1.27817E-2
2.17995E-2	1.439996E-4	1.195149E-2	1.281848E-4	-1.251544E-2
2.18154E-2	1.441874E-4	1.16789E-2	1.279879E-4	-1.224953E-2
2.18313E-2	1.44371E-4	1.140592E-2	1.277952E-4	-1.198398E-2
2.18472E-2	1.445502E-4	1.113257E-2	1.276068E-4	-1.171877E-2
2.18631E-2	1.44725E-4	1.085886E-2	1.274226E-4	-1.14539E-2
2.1879E-2	1.448955E-4	1.058478E-2	1.272426E-4	-1.118936E-2
2.18949E-2	1.450616E-4	1.031036E-2	1.270667E-4	-1.092514E-2
2.19108E-2	1.452233E-4	1.00356E-2	1.268951E-4	-1.066123E-2
2.19267E-2	1.453807E-4	9.760508E-3	1.267277E-4	-1.039763E-2
2.19426E-2	1.455337E-4	9.485097E-3	1.265645E-4	-1.013433E-2
2.19585E-2	1.456823E-4	9.209375E-3	1.264054E-4	-9.87132E-3
2.19744E-2	1.458266E-4	8.93335E-3	1.262506E-4	-9.608592E-3
2.19903E-2	1.459664E-4	8.657033E-3	1.260999E-4	-9.346139E-3
2.20062E-2	1.461019E-4	8.380432E-3	1.259534E-4	-9.083954E-3
2.20221E-2	1.462329E-4	8.103555E-3	1.25811E-4	-8.822029E-3
2.2038E-2	1.463596E-4	7.826413E-3	1.256728E-4	-8.560356E-3
2.20539E-2	1.464818E-4	7.549015E-3	1.255388E-4	-8.298928E-3
2.20698E-2	1.465996E-4	7.271369E-3	1.254089E-4	-8.037737E-3
2.20857E-2	1.46713E-4	6.993485E-3	1.252832E-4	-7.776775E-3
2.21016E-2	1.46822E-4	6.715372E-3	1.251616E-4	-7.516036E-3
2.21175E-2	1.469266E-4	6.437039E-3	1.250442E-4	-7.255511E-3
2.21334E-2	1.470267E-4	6.158495E-3	1.249309E-4	-6.995193E-3
2.21493E-2	1.471224E-4	5.879749E-3	1.248217E-4	-6.735075E-3
2.21652E-2	1.472137E-4	5.600811E-3	1.247167E-4	-6.475148E-3
2.21811E-2	1.473005E-4	5.32169E-3	1.246158E-4	-6.215406E-3
2.2197E-2	1.473829E-4	5.042395E-3	1.245191E-4	-5.955841E-3
2.22129E-2	1.474609E-4	4.762934E-3	1.244264E-4	-5.696446E-3
2.22288E-2	1.475344E-4	4.483319E-3	1.243379E-4	-5.437213E-3
2.22447E-2	1.476034E-4	4.203556E-3	1.242535E-4	-5.178134E-3
2.22606E-2	1.47668E-4	3.923656E-3	1.241733E-4	-4.919202E-3
2.22765E-2	1.477282E-4	3.643628E-3	1.240971E-4	-4.66041E-3
2.22924E-2	1.477839E-4	3.363481E-3	1.240251E-4	-4.401751E-3
2.23083E-2	1.478352E-4	3.083224E-3	1.239571E-4	-4.143216E-3
2.23242E-2	1.478819E-4	2.802867E-3	1.238933E-4	-3.884799E-3
2.23401E-2	1.479243E-4	2.522418E-3	1.238336E-4	-3.626492E-3
2.2356E-2	1.479622E-4	2.241887E-3	1.23778E-4	-3.368288E-3
2.23719E-2	1.479956E-4	1.961284E-3	1.237265E-4	-3.11018E-3
2.23878E-2	1.480245E-4	1.680616E-3	1.236791E-4	-2.852159E-3
2.24037E-2	1.48049E-4	1.399894E-3	1.236358E-4	-2.594219E-3
2.24196E-2	1.48069E-4	1.119126E-3	1.235966E-4	-2.336352E-3
2.24355E-2	1.480846E-4	8.38322E-4	1.235615E-4	-2.078552E-3
2.24514E-2	1.480957E-4	5.574912E-4	1.235305E-4	-1.82081E-3
2.24673E-2	1.481023E-4	2.766427E-4	1.235036E-4	-1.563119E-3
2.24832E-2	1.481045E-4	-4.214459E-6	1.234808E-4	-1.305472E-3
2.24991E-2	1.481022E-4	-2.850709E-4	1.234621E-4	-1.047862E-3
2.2515E-2	1.480954E-4	-5.659175E-4	1.234474E-4	-7.902808E-4
2.25309E-2	1.480842E-4	-8.467451E-4	1.234369E-4	-5.327217E-4
2.25468E-2	1.480685E-4	-1.127544E-3	1.234305E-4	-2.751773E-4
2.25627E-2	1.480483E-4	-1.408306E-3	1.234282E-4	-1.764007E-5
2.25786E-2	1.480237E-4	-1.689021E-3	1.234299E-4	2.398972E-4
2.25945E-2	1.479946E-4	-1.969681E-3	1.234358E-4	4.974418E-4
2.26104E-2	1.479611E-4	-2.250275E-3	1.234458E-4	7.550012E-4
2.26263E-2	1.479231E-4	-2.530795E-3	1.234598E-4	1.012583E-3
2.26422E-2	1.478806E-4	-2.811231E-3	1.23478E-4	1.270193E-3
2.26581E-2	1.478337E-4	-3.091575E-3	1.235002E-4	1.527841E-3
2.2674E-2	1.477823E-4	-3.371816E-3	1.235265E-4	1.785532E-3
2.26899E-2	1.477265E-4	-3.651947E-3	1.23557E-4	2.043275E-3
2.27058E-2	1.476662E-4	-3.931957E-3	1.235915E-4	2.301077E-3
2.27217E-2	1.476014E-4	-4.211838E-3	1.236302E-4	2.558945E-3
2.27376E-2	1.475322E-4	-4.491581E-3	1.236729E-4	2.816886E-3
2.27535E-2	1.474586E-4	-4.771175E-3	1.237197E-4	3.074908E-3
2.27694E-2	1.473805E-4	-5.050613E-3	1.237707E-4	3.333018E-3
2.27853E-2	1.47298E-4	-5.329884E-3	1.238257E-4	3.591224E-3
2.28012E-2	1.47211E-4	-5.60898E-3	1.238849E-4	3.849532E-3
2.28171E-2	1.471196E-4	-5.887891E-3	1.239481E-4	4.107951E-3
2.2833E-2	1.470238E-4	-6.166608E-3	1.240155E-4	4.366487E-3
2.28489E-2	1.469235E-4	-6.445123E-3	1.24087E-4	4.625149E-3
2.28648E-2	1.468188E-4	-6.723425E-3	1.241626E-4	4.883943E-3
2.28807E-2	1.467097E-4	-7.001507E-3	1.242423E-4	5.142876E-3
2.28966E-2	1.465962E-4	-7.279358E-3	1.243261E-4	5.401957E-3
2.29125E-2	1.464782E-4	-7.556969E-3	1.244141E-4	5.661193E-3
2.29284E-2	1.463559E-4	-7.834332E-3	1.245062E-4	5.920591E-3
2.29443E-2	1.462291E-4	-8.111436E-3	1.246024E-4	6.180159E-3
2.29602E-2	1.460979E-4	-8.388274E-3	1.247027E-4	6.439904E-3
2.29761E-2	1.459624E-4	-8.664836E-3	1.248072E-4	6.699833E-3
2.2992E-2	1.458224E-4	-8.941112E-3	1.249158E-4	6.959954E-3
2.30079E-2	1.45678E-4	-9.217094E-3	1.250285E-4	7.220275E-3
2.30238E-2	1.455293E-4	-9.492773E-3	1.251454E-4	7.480803E-3
2.30397E-2	1.453762E-4	-9.768139E-3	1.252664E-4	7.741545E-3
2.30556E-2	1.452187E-4	-1.004318E-2	1.253915E-4	8.00251E-3
2.30715E-2	1.450568E-4	-1.03179E-2	1.255209E-4	8.263704E-3
2.30874E-2	1.448906E-4	-1.059227E-2	1.256543E-4	8.525136E-3
2.31033E-2	1.4472E-4	-1.086629E-2	1.25792E-4	8.786812E-3
2.31192E-2	1.44545E-4	-1.113996E-2	1.259338E-4	9.048741E-3
2.31351E-2	1.443657E-4	-1.141326E-2	1.260797E-4	9.31093E-3
2.3151E-2	1.441821E-4	-1.168618E-2	1.262298E-4	9.573386E-3
2.31669E-2	1.439941E-4	-1.195872E-2	1.263841E-4	9.836118E-3
2.31828E-2	1.438018E-4	-1.223086E-2	1.265426E-4	1.009913E-2
2.31987E-2	1.436052E-4	-1.25026E-2	1.267053E-4	1.036244E-2
2.32146E-2	1.434042E-4	-1.277393E-2	1.268722E-4	1.062604E-2
2.32305E-2	1.431989E-4	-1.304483E-2	1.270432E-4	1.088995E-2
2.32464E-2	1.429894E-4	-1.331531E-2	1.272185E-4	1.115418E-2
2.32623E-2	1.427755E-4	-1.358534E-2	1.273979E-4	1.141872E-2
2.32782E-2	1.425574E-4	-1.385493E-2	1.275816E-4	1.16836E-2
2.32941E-2	1.423349E-4	-1.412405E-2	1.277695E-4	1.194881E-2
2.331E-2	1.421082E-4	-1.439272E-2	1.279616E-4	1.221437E-2
2.332E-2	1.419643E-4	-1.438536E-2	1.280837E-4	1.222286E-2
2.333E-2	1.418205E-4	-1.4378E-2	1.28206E-4	1.223134E-2
2.334E-2	1.416768E-4	-1.437063E-2	1.283284E-4	1.22398E-2
2.335E-2	1.415331E-4	-1.436325E-2	1.284508E-4	1.224826E-2
2.336E-2	1.413895E-4	-1.435586E-2	1.285733E-4	1.22567E-2
2.337E-2	1.41246E-4	-1.434846E-2	1.286959E-4	1.226514E-2
2.338E-2	1.411025E-4	-1.434105E-2	1.288186E-4	1.227356E-2
2.339E-2	1.409592E-4	-1.433363E-2	1.289414E-4	1.228197E-2
2.34E-2	1.408159E-4	-1.432619E-2	1.290643E-4	1.229036E-2
2.341E-2	1.406726E-4	-1.431875E-2	1.291872E-4	1.229875E-2
2.342E-2	1.405295E-4	-1.43113E-2	1.293102E-4	1.230712E-2
2.343E-2	1.403864E-4	-1.430384E-2	1.294334E-4	1.231549E-2
2.344E-2	1.402434E-4	-1.429637E-2	1.295566E-4	1.232384E-2
2.345E-2	1.401005E-4	-1.428889E-2	1.296798E-4	1.233218E-2
2.346E-2	1.399576E-4	-1.42814E-2	1.298032E-4	1.234051E-2
2.347E-2	1.398149E-4	-1.427389E-2	1.299266E-4	1.234882E-2
2.348E-2	1.396722E-4	-1.426638E-2	1.300502E-4	1.235713E-2
2.349E-2	1.395295E-4	-1.425886E-2	1.301738E-4	1.236542E-2
2.35E-2	1.39387E-4	-1.425132E-2	1.302975E-4	1.237371E-2
2.351E-2	1.392445E-4	-1.424378E-2	1.304213E-4	1.238198E-2
2.352E-2	1.391021E-4	-1.423623E-2	1.305451E-4	1.239024E-2
2.353E-2	1.389598E-4	-1.422866E-2	1.306691E-4	1.239849E-2
2.354E-2	1.388175E-4	-1.422109E-2	1.307931E-4	1.240673E-2
2.355E-2	1.386754E-4	-1.42135E-2	1.309172E-4	1.241496E-2
2.356E-2	1.385333E-4	-1.42059E-2	1.310414E-4	1.242318E-2
2.357E-2	1.383912E-4	-1.41983E-2	1.311657E-4	1.243138E-2
2.358E-2	1.382493E-4	-1.419068E-2	1.3129E-4	1.243958E-2
2.359E-2	1.381074E-4	-1.418305E-2	1.314145E-4	1.244776E-2
2.36E-2	1.379656E-4	-1.417541E-2	1.31539E-4	1.245593E-2
2.361E-2	1.378239E-4	-1.416776E-2	1.316636E-4	1.246409E-2
2.362E-2	1.376823E-4	-1.41601E-2	1.317883E-4	1.247225E-2
2.363E-2	1.375407E-4	-1.415243E-2	1.31913E-4	1.248039E-2
2.364E-2	1.373992E-4	-1.414475E-2	1.320379E-4	1.248852E-2
2.365E-2	1.372578E-4	-1.413706E-2	1.321628E-4	1.249664E-2
2.366E-2	1.371165E-4	-1.412935E-2	1.322878E-4	1.250474E-2
2.367E-2	1.369752E-4	-1.412164E-2	1.324129E-4	1.251284E-2
2.368E-2	1.368341E-4	-1.411391E-2	1.325381E-4	1.252093E-2
2.369E-2	1.36693E-4	-1.410617E-2	1.326633E-4	1.2529E-2
2.37E-2	1.365519E-4	-1.409843E-2	1.327886E-4	1.253707E-2
2.371E-2	1.36411E-4	-1.409067E-2	1.32914E-4	1.254512E-2
2.372E-2	1.362701E-4	-1.40829E-2	1.330395E-4	1.255317E-2
2.373E-2	1.361293E-4	-1.407511E-2	1.331651E-4	1.25612E-2
2.374E-2	1.359886E-4	-1.406732E-2	1.332908E-4	1.256923E-2
2.375E-2	1.35848E-4	-1.405952E-2	1.334165E-4	1.257724E-2
2.376E-2	1.357074E-4	-1.40517E-2	1.335423E-4	1.258524E-2
2.377E-2	1.35567E-4	-1.404388E-2	1.336682E-4	1.259324E-2
2.378E-2	1.354266E-4	-1.403604E-2	1.337942E-4	1.260122E-2
2.379E-2	1.352862E-4	-1.402819E-2	1.339202E-4	1.260919E-2
2.38E-2	1.35146E-4	-1.402033E-2	1.340464E-4	1.261715E-2
2.381E-2	1.350058E-4	-1.401245E-2	1.341726E-4	1.26251E-2
2.382E-2	1.348657E-4	-1.400457E-2	1.342989E-4	1.263304E-2
2.383E-2	1.347257E-4	-1.399668E-2	1.344252E-4	1.264097E-2
2.384E-2	1.345858E-4	-1.398877E-2	1.345517E-4	1.264889E-2
2.385E-2	1.34446E-4	-1.398085E-2	1.346782E-4	1.265681E-2
2.386E-2	1.343062E-4	-1.397292E-2	1.348048E-4	1.266471E-2
2.387E-2	1.341665E-4	-1.396498E-2	1.349315E-4	1.26726E-2
2.388E-2	1.340269E-4	-1.395702E-2	1.350583E-4	1.268048E-2
2.389E-2	1.338874E-4	-1.394906E-2	1.351851E-4	1.268835E-2
2.39E-2	1.337479E-4	-1.394108E-2	1.35312E-4	1.269621E-2
2.391E-2	1.336085E-4	-1.393309E-2	1.35439E-4	1.270406E-2
2.392E-2	1.334693E-4	-1.392509E-2	1.355661E-4	1.27119E-2
2.393E-2	1.3333E-4	-1.391708E-2	1.356933E-4	1.271973E-2
2.394E-2	1.331909E-4	-1.390905E-2	1.358205E-4	1.272755E-2
2.395E-2	1.330519E-4	-1.390101E-2	1.359478E-4	1.273536E-2
2.396E-2	1.329129E-4	-1.389297E-2	1.360752E-4	1.274316E-2
2.397E-2	1.32774E-4	-1.38849E-2	1.362027E-4	1.275095E-2
2.398E-2	1.326352E-4	-1.387683E-2	1.363302E-4	1.275873E-2
2.399E-2	1.324965E-4	-1.386875E-2	1.364579E-4	1.276651E-2
2.4E-2	1.323578E-4	-1.386065E-2	1.365856E-4	1.277427E-2
2.401E-2	1.322193E-4	-1.385254E-2	1.367133E-4	1.278202E-2
2.402E-2	1.320808E-4	-1.384441E-2	1.368412E-4	1.278976E-2
2.403E-2	1.319424E-4	-1.383628E-2	1.369691E-4	1.27975E-2
2.404E-2	1.31804E-4	-1.382813E-2	1.370972E-4	1.280522E-2
2.405E-2	1.316658E-4	-1.381997E-2	1.372252E-4	1.281293E-2
2.406E-2	1.315276E-4	-1.38118E-2	1.373534E-4	1.282064E-2
2.407E-2	1.313896E-4	-1.380362E-2	1.374817E-4	1.282833E-2
2.408E-2	1.312516E-4	-1.379542E-2	1.3761E-4	1.283602E-2
2.409E-2	1.311137E-4	-1.378721E-2	1.377384E-4	1.28437E-2
2.41E-2	1.309758E-4	-1.377899E-2	1.378669E-4	1.285136E-2
2.411E-2	1.308381E-4	-1.377075E-2	1.379954E-4	1.285902E-2
2.412E-2	1.307004E-4	-1.37625E-2	1.38124E-4	1.286667E-2
2.413E-2	1.305628E-4	-1.375424E-2	1.382527E-4	1.287431E-2
2.414E-2	1.304253E-4	-1.374597E-2	1.383815E-4	1.288194E-2
2.415E-2	1.302879E-4	-1.373768E-2	1.385104E-4	1.288956E-2
2.416E-2	1.301506E-4	-1.372938E-2	1.386393E-4	1.289717E-2
2.417E-2	1.300133E-4	-1.372107E-2	1.387683E-4	1.290477E-2
2.418E-2	1.298762E-4	-1.371275E-2	1.388974E-4	1.291236E-2
2.419E-2	1.297391E-4	-1.370441E-2	1.390266E-4	1.291995E-2
2.42E-2	1.296021E-4	-1.369606E-2	1.391558E-4	1.292752E-2
2.421E-2	1.294651E-4	-1.368769E-2	1.392851E-4	1.293509E-2
2.422E-2	1.293283E-4	-1.367931E-2	1.394145E-4	1.294264E-2
2.423E-2	1.291916E-4	-1.367092E-2	1.39544E-4	1.295019E-2
2.424E-2	1.290549E-4	-1.366252E-2	1.396735E-4	1.295773E-2
2.425E-2	1.289183E-4	-1.36541E-2	1.398031E-4	1.296525E-2
2.426E-2	1.287818E-4	-1.364567E-2	1.399328E-4	1.297277E-2
2.427E-2	1.286454E-4	-1.363723E-2	1.400626E-4	1.298029E-2
2.428E-2	1.285091E-4	-1.362877E-2	1.401924E-4	1.298779E-2
2.429E-2	1.283728E-4	-1.36203E-2	1.403223E-4	1.299528E-2
2.43E-2	1.282367E-4	-1.361181E-2	1.404523E-4	1.300276E-2
2.431E-2	1.281006E-4	-1.360332E-2	1.405824E-4	1.301024E-2
2.43259E-2	1.278864E-4	-1.333749E-2	1.407871E-4	1.274481E-2
2.43418E-2	1.276764E-4	-1.307205E-2	1.409877E-4	1.247895E-2
2.43577E-2	1.274707E-4	-1.280699E-2	1.41184E-4	1.221269E-2
2.43736E-2	1.272692E-4	-1.254229E-2	1.41376E-4	1.194602E-2
2.43895E-2	1.270719E-4	-1.227796E-2	1.415639E-4	1.167895E-2
2.44054E-2	1.268787E-4	-1.201397E-2	1.417474E-4	1.14115E-2
2.44213E-2	1.266898E-4	-1.175034E-2	1.419267E-4	1.114368E-2
2.44372E-2	1.265051E-4	-1.148704E-2	1.421018E-4	1.087548E-2
2.44531E-2	1.263245E-4	-1.122406E-2	1.422726E-4	1.060693E-2
2.4469E-2	1.261482E-4	-1.096141E-2	1.424391E-4	1.033803E-2
2.44849E-2	1.25976E-4	-1.069908E-2	1.426013E-4	1.006878E-2
2.45008E-2	1.258079E-4	-1.043705E-2	1.427593E-4	9.79921E-3
2.45167E-2	1.256441E-4	-1.017532E-2	1.429129E-4	9.529313E-3
2.45326E-2	1.254843E-4	-9.913879E-3	1.430623E-4	9.259101E-3
2.45485E-2	1.253288E-4	-9.652722E-3	1.432074E-4	8.988585E-3
2.45644E-2	1.251774E-4	-9.391842E-3	1.433481E-4	8.717772E-3
2.45803E-2	1.250301E-4	-9.131229E-3	1.434846E-4	8.446673E-3
2.45962E-2	1.24887E-4	-8.870877E-3	1.436167E-4	8.175296E-3
2.46121E-2	1.24748E-4	-8.610779E-3	1.437446E-4	7.90365E-3
2.4628E-2	1.246132E-4	-8.350925E-3	1.438681E-4	7.631744E-3
2.46439E-2	1.244825E-4	-8.09131E-3	1.439873E-4	7.359587E-3
2.46598E-2	1.243559E-4	-7.831925E-3	1.441021E-4	7.087188E-3
2.46757E-2	1.242334E-4	-7.572763E-3	1.442126E-4	6.814556E-3
2.46916E-2	1.241151E-4	-7.313817E-3	1.443188E-4	6.5417E-3
2.47075E-2	1.240008E-4	-7.055078E-3	1.444207E-4	6.26863E-3
2.47234E-2	1.238907E-4	-6.79654E-3	1.445182E-4	5.995353E-3
2.47393E-2	1.237847E-4	-6.538196E-3	1.446113E-4	5.721879E-3
2.47552E-2	1.236828E-4	-6.280037E-3	1.447001E-4	5.448218E-3
2.47711E-2	1.23585E-4	-6.022056E-3	1.447846E-4	5.174378E-3
2.4787E-2	1.234913E-4	-5.764247E-3	1.448647E-4	4.900368E-3
2.48029E-2	1.234017E-4	-5.5066E-3	1.449404E-4	4.626197E-3
2.48188E-2	1.233162E-4	-5.24911E-3	1.450118E-4	4.351875E-3
2.48347E-2	1.232348E-4	-4.991769E-3	1.450788E-4	4.077409E-3
2.48506E-2	1.231574E-4	-4.734569E-3	1.451414E-4	3.80281E-3
2.48665E-2	1.230842E-4	-4.477503E-3	1.451997E-4	3.528087E-3
2.48824E-2	1.230151E-4	-4.220564E-3	1.452536E-4	3.253248E-3
2.48983E-2	1.2295E-4	-3.963745E-3	1.453032E-4	2.978302E-3
2.49142E-2	1.22889E-4	-3.707037E-3	1.453483E-4	2.703259E-3
2.49301E-2	1.228321E-4	-3.450434E-3	1.453891E-4	2.428128E-3
2.4946E-2	1.227793E-4	-3.193929E-3	1.454255E-4	2.152917E-3
2.49619E-2	1.227305E-4	-2.937514E-3	1.454576E-4	1.877636E-3
2.49778E-2	1.226859E-4	-2.681181E-3	1.454853E-4	1.602294E-3
2.49937E-2	1.226453E-4	-2.424924E-3	1.455085E-4	1.326899E-3
2.50096E-2	1.226088E-4	-2.168736E-3	1.455274E-4	1.051461E-3
2.50255E-2	1.225763E-4	-1.912609E-3	1.45542E-4	7.759894E-4
2.50414E-2	1.225479E-4	-1.656535E-3	1.455521E-4	5.004925E-4
2.50573E-2	1.225236E-4	-1.400508E-3	1.455579E-4	2.249797E-4
2.50732E-2	1.225034E-4	-1.14452E-3	1.455593E-4	-5.05401E-5
2.50891E-2	1.224872E-4	-8.885635E-4	1.455563E-4	-3.260577E-4
2.5105E-2	1.224752E-4	-6.326322E-4	1.455489E-4	-6.015641E-4
2.51209E-2	1.224671E-4	-3.767182E-4	1.455372E-4	-8.770503E-4
2.51368E-2	1.224632E-4	-1.208144E-4	1.45521E-4	-1.152507E-3
2.51527E-2	1.224633E-4	1.350864E-4	1.455005E-4	-1.427926E-3
2.51686E-2	1.224675E-4	3.909917E-4	1.454756E-4	-1.703297E-3
2.51845E-2	1.224757E-4	6.469085E-4	1.454463E-4	-1.978611E-3
2.52004E-2	1.22488E-4	9.028442E-4	1.454127E-4	-2.25386E-3
2.52163E-2	1.225044E-4	1.158806E-3	1.453747E-4	-2.529035E-3
2.52322E-2	1.225249E-4	1.414801E-3	1.453323E-4	-2.804125E-3
2.52481E-2	1.225494E-4	1.670837E-3	1.452855E-4	-3.079124E-3
2.5264E-2	1.22578E-4	1.926921E-3	1.452344E-4	-3.35402E-3
2.52799E-2	1.226107E-4	2.18306E-3	1.451788E-4	-3.628805E-3
2.52958E-2	1.226474E-4	2.439261E-3	1.45119E-4	-3.903471E-3
2.53117E-2	1.226883E-4	2.695532E-3	1.450547E-4	-4.178008E-3
2.53276E-2	1.227332E-4	2.95188E-3	1.449861E-4	-4.452407E-3
2.53435E-2	1.227821E-4	3.208313E-3	1.449131E-4	-4.726659E-3
2.53594E-2	1.228352E-4	3.464837E-3	1.448358E-4	-5.000755E-3
2.53753E-2	1.228923E-4	3.72146E-3	1.447541E-4	-5.274685E-3
2.53912E-2	1.229535E-4	3.978189E-3	1.446681E-4	-5.548442E-3
2.54071E-2	1.230188E-4	4.235032E-3	1.445777E-4	-5.822016E-3
2.5423E-2	1.230882E-4	4.491995E-3	1.444829E-4	-6.095397E-3
2.54389E-2	1.231617E-4	4.749087E-3	1.443838E-4	-6.368578E-3
2.54548E-2	1.232392E-4	5.006314E-3	1.442804E-4	-6.641548E-3
2.54707E-2	1.233209E-4	5.263684E-3	1.441726E-4	-6.914299E-3
2.54866E-2	1.234066E-4	5.521205E-3	1.440605E-4	-7.186822E-3
2.55025E-2	1.234964E-4	5.778883E-3	1.439441E-4	-7.459108E-3
2.55184E-2	1.235904E-4	6.036725E-3	1.438233E-4	-7.731147E-3
2.55343E-2	1.236884E-4	6.294741E-3	1.436982E-4	-8.002931E-3
2.55502E-2	1.237906E-4	6.552936E-3	1.435688E-4	-8.274451E-3
2.55661E-2	1.238968E-4	6.811318E-3	1.434351E-4	-8.545698E-3
2.5582E-2	1.240072E-4	7.069894E-3	1.432971E-4	-8.816663E-3
2.55979E-2	1.241216E-4	7.328673E-3	1.431547E-4	-9.087336E-3
2.56138E-2	1.242402E-4	7.587661E-3	1.430081E-4	-9.357709E-3
2.56297E-2	1.243629E-4	7.846867E-3	1.428572E-4	-9.627773E-3
2.56456E-2	1.244897E-4	8.106296E-3	1.427019E-4	-9.897519E-3
2.56615E-2	1.246207E-4	8.365958E-3	1.425424E-4	-1.016694E-2
2.56774E-2	1.247558E-4	8.625859E-3	1.423786E-4	-1.043602E-2
2.56933E-2	1.24895E-4	8.886007E-3	1.422106E-4	-1.070476E-2
2.57092E-2	1.250384E-4	9.146409E-3	1.420382E-4	-1.097314E-2
2.57251E-2	1.251859E-4	9.407073E-3	1.418616E-4	-1.124116E-2
2.5741E-2	1.253375E-4	9.668007E-3	1.416808E-4	-1.150881E-2
2.57569E-2	1.254933E-4	9.929219E-3	1.414956E-4	-1.177608E-2
2.57728E-2	1.256533E-4	1.019071E-2	1.413063E-4	-1.204296E-2
2.57887E-2	1.258174E-4	1.04525E-2	1.411127E-4	-1.230944E-2
2.58046E-2	1.259856E-4	1.071459E-2	1.409148E-4	-1.257551E-2
2.58205E-2	1.261581E-4	1.097699E-2	1.407128E-4	-1.284117E-2
2.58364E-2	1.263347E-4	1.12397E-2	1.405065E-4	-1.31064E-2
2.58523E-2	1.265155E-4	1.150274E-2	1.40296E-4	-1.33712E-2
2.58682E-2	1.267005E-4	1.17661E-2	1.400813E-4	-1.363555E-2
2.58841E-2	1.268897E-4	1.202981E-2	1.398624E-4	-1.389945E-2
2.59E-2	1.270831E-4	1.229386E-2	1.396393E-4	-1.416289E-2
2.591E-2	1.27206E-4	1.230249E-2	1.394977E-4	-1.415532E-2
2.592E-2	1.273291E-4	1.231111E-2	1.393562E-4	-1.414773E-2
2.593E-2	1.274523E-4	1.231972E-2	1.392148E-4	-1.414014E-2
2.594E-2	1.275755E-4	1.232831E-2	1.390734E-4	-1.413254E-2
2.595E-2	1.276988E-4	1.23369E-2	1.389321E-4	-1.412492E-2
2.596E-2	1.278222E-4	1.234547E-2	1.387909E-4	-1.41173E-2
2.597E-2	1.279457E-4	1.235403E-2	1.386498E-4	-1.410966E-2
2.598E-2	1.280693E-4	1.236258E-2	1.385087E-4	-1.410202E-2
2.599E-2	1.28193E-4	1.237111E-2	1.383677E-4	-1.409436E-2
2.6E-2	1.283167E-4	1.237964E-2	1.382268E-4	-1.408669E-2
2.601E-2	1.284406E-4	1.238815E-2	1.38086E-4	-1.407901E-2
2.602E-2	1.285645E-4	1.239665E-2	1.379452E-4	-1.407133E-2
2.603E-2	1.286885E-4	1.240514E-2	1.378046E-4	-1.406363E-2
2.604E-2	1.288126E-4	1.241361E-2	1.37664E-4	-1.405592E-2
2.605E-2	1.289368E-4	1.242208E-2	1.375234E-4	-1.40482E-2
2.606E-2	1.29061E-4	1.243053E-2	1.37383E-4	-1.404047E-2
2.607E-2	1.291854E-4	1.243897E-2	1.372426E-4	-1.403272E-2
2.608E-2	1.293098E-4	1.24474E-2	1.371023E-4	-1.402497E-2
2.609E-2	1.294343E-4	1.245582E-2	1.369621E-4	-1.401721E-2
2.61E-2	1.295589E-4	1.246422E-2	1.36822E-4	-1.400943E-2
2.611E-2	1.296836E-4	1.247262E-2	1.366819E-4	-1.400165E-2
2.612E-2	1.298084E-4	1.2481E-2	1.36542E-4	-1.399385E-2
2.613E-2	1.299332E-4	1.248937E-2	1.364021E-4	-1.398604E-2
2.614E-2	1.300582E-4	1.249773E-2	1.362622E-4	-1.397822E-2
2.615E-2	1.301832E-4	1.250608E-2	1.361225E-4	-1.397039E-2
2.616E-2	1.303083E-4	1.251442E-2	1.359828E-4	-1.396255E-2
2.617E-2	1.304335E-4	1.252274E-2	1.358432E-4	-1.39547E-2
2.618E-2	1.305588E-4	1.253105E-2	1.357037E-4	-1.394684E-2
2.619E-2	1.306841E-4	1.253936E-2	1.355643E-4	-1.393896E-2
2.62E-2	1.308095E-4	1.254765E-2	1.35425E-4	-1.393108E-2
2.621E-2	1.309351E-4	1.255593E-2	1.352857E-4	-1.392318E-2
2.622E-2	1.310607E-4	1.25642E-2	1.351465E-4	-1.391527E-2
2.623E-2	1.311863E-4	1.257245E-2	1.350074E-4	-1.390735E-2
2.624E-2	1.313121E-4	1.25807E-2	1.348683E-4	-1.389942E-2
2.625E-2	1.31438E-4	1.258894E-2	1.347294E-4	-1.389148E-2
2.626E-2	1.315639E-4	1.259716E-2	1.345905E-4	-1.388352E-2
2.627E-2	1.316899E-4	1.260537E-2	1.344517E-4	-1.387556E-2
2.628E-2	1.31816E-4	1.261358E-2	1.34313E-4	-1.386758E-2
2.629E-2	1.319422E-4	1.262177E-2	1.341744E-4	-1.385959E-2
2.63E-2	1.320684E-4	1.262995E-2	1.340358E-4	-1.385159E-2
2.631E-2	1.321948E-4	1.263812E-2	1.338973E-4	-1.384358E-2
2.632E-2	1.323212E-4	1.264628E-2	1.337589E-4	-1.383555E-2
